t(s), cv(%), R($), iR($), C($), iC($), d
24774,61.2,10570905.63,11090665.77,61056642.17,19116512.35,18.4
24775,61.2,10571871.78,11091671.41,61057271.8,19117283.95,18.4
24776,61.2,10572595.66,11092420.34,61057901.43,19118055.56,18.4
24777,61.2,10573084.86,11092911.24,61058531.06,19118827.16,18.4
24778,61.2,10574050.72,11093925.5,61059160.69,19119598.77,18.4
24779,61.2,10575252.37,11095165.57,61059790.32,19120370.37,18.4
24780,61.2,10575887.48,11095825.28,61060419.95,19121141.98,18.4
24781,61.2,10576538.53,11096483.61,61061049.58,19121913.58,18.4
24782,61.2,10577851.34,11097831.29,61061679.21,19122685.19,18.4
24783,61.2,10578664.03,11098655.44,61062308.84,19123456.79,18.4
24784,61.2,10579176.94,11099210.74,61062938.47,19124228.4,18.4
24785,61.2,10580366.82,11100439.62,61063568.1,19125000,18.4
24786,61.2,10581520.48,11101598.71,61064197.73,19125771.61,18.4
24787,61.2,10582223.87,11102368.19,61064827.36,19126543.21,18.4
24788,61.2,10582749.89,11102906.66,61065456.99,19127314.82,18.4
24789,61.2,10583945.06,11104116.77,61066086.62,19128086.42,18.4
24790,61.2,10585166.41,11105391.52,61066716.25,19128858.03,18.4
24791,61.2,10585485.6,11105717.98,61067345.88,19129629.63,18.4
24792,61.2,10586314.45,11106578.7,61067975.51,19130401.24,18.4
24793,61.2,10587501.45,11107805.89,61068605.14,19131172.84,18.4
24794,61.2,10588145.74,11108510.84,61069234.77,19131944.44,18.4
24795,61.2,10588604.17,11108977.89,61069864.4,19132716.05,18.4
24796,61.2,10589738.88,11110149.13,61070494.03,19133487.65,18.4
24797,61.2,10590709.02,11111155.58,61071123.66,19134259.26,18.4
24798,61.2,10591317.91,11111844.75,61071753.29,19135030.86,18.4
24799,61.2,10591829.85,11112370.59,61072382.91,19135802.47,18.4
24800,61.2,10592837.15,11113409.08,61073012.54,19136574.07,18.4
24801,61.2,10593910.7,11114593.54,61073642.17,19137345.68,18.4
24802,61.2,10594410.57,11115125.08,61074271.8,19138117.28,18.4
24803,61.2,10595154.86,11115873.38,61074901.43,19138888.89,18.4
24804,61.2,10596356.06,11117218.04,61075531.06,19139660.49,18.4
24805,61.2,10597166.95,11118033.4,61076160.69,19140432.1,18.4
24806,61.2,10597670.12,11118554.74,61076790.32,19141203.7,18.4
24807,61.2,10598836.72,11119809.62,61077419.95,19141975.31,18.4
24808,61.2,10599998.51,11120980.48,61078049.58,19142746.91,18.4
24809,61.2,10600750.57,11121747.47,61078679.21,19143518.52,18.4
24810,61.2,10601292.28,11122296.8,61079308.84,19144290.12,18.4
24811,61.2,10602468.76,11123519.06,61079938.47,19145061.73,18.4
24812,61.2,10603588.99,11124682.5,61080568.1,19145833.33,18.4
24813,61.2,10603907.31,11125014.86,61081197.73,19146604.94,18.4
24814,61.2,10604767.43,11126040.59,61081827.36,19147376.54,18.4
24815,61.2,10605965.3,11127260.05,61082456.99,19148148.15,18.4
24816,61.2,10606494.96,11127828.4,61083086.62,19148919.75,18.4
24817,61.2,10606858.95,11128336.09,61083716.25,19149691.36,18.4
24818,61.2,10607992.96,11129518.3,61084345.88,19150462.96,18.4
24819,61.2,10609038.61,11130618.13,61084975.51,19151234.57,18.4
24820,61.2,10609675.7,11131274.16,61085605.14,19152006.17,18.4
24821,61.2,10610167.18,11131794.31,61086234.77,19152777.78,18.4
24822,61.2,10611175.33,11132820.8,61086864.4,19153549.38,18.4
24823,61.2,10612199.64,11133978.46,61087494.03,19154320.99,18.4
24824,61.2,10612544.61,11134382.06,61088123.66,19155092.59,18.4
24825,61.2,10613441.91,11135350.42,61088753.29,19155864.2,18.4
24826,61.2,10614725.67,11136655.8,61089382.91,19156635.8,18.4
24827,61.2,10615478.69,11137460.05,61090012.54,19157407.41,18.4
24828,61.2,10615866.9,11137958.39,61090642.17,19158179.01,18.4
24829,61.2,10616985.38,11139176.13,61091271.8,19158950.62,18.4
24830,61.2,10618092.98,11140339.54,61091901.43,19159722.22,18.4
24831,61.2,10618816.43,11141076,61092531.06,19160493.83,18.4
24832,61.2,10619365.32,11141638.69,61093160.69,19161265.43,18.4
24833,61.2,10620557.03,11142860.16,61093790.32,19162037.04,18.4
24834,61.2,10621558.52,11143935.1,61094419.95,19162808.64,18.4
24835,61.2,10622017.59,11144403.25,61095049.58,19163580.25,18.4
24836,61.2,10623054.37,11145484.26,61095679.21,19164351.85,18.4
24837,61.2,10624320.62,11146792.65,61096308.84,19165123.46,18.4
24838,61.2,10624867.58,11147363.18,61096938.47,19165895.06,18.4
24839,61.2,10625367.23,11147898.75,61097568.1,19166666.67,18.4
24840,61.2,10626440.84,11149065.33,61098197.73,19167438.27,18.4
24841,61.2,10627425.78,11150167.36,61098827.36,19168209.88,18.4
24842,61.2,10628045.8,11150827.31,61099456.99,19168981.48,18.4
24843,61.2,10628561.98,11151351.4,61100086.62,19169753.09,18.4
24844,61.2,10629564.77,11152389.01,61100716.25,19170524.69,18.4
24845,61.2,10630463.67,11153304.79,61101345.88,19171296.3,18.4
24846,61.2,10630871.05,11153727.4,61101975.51,19172067.9,18.4
24847,61.2,10631859.36,11154749.72,61102605.14,19172839.51,18.4
24848,61.2,10633175.57,11156072.99,61103234.77,19173611.11,18.4
24849,61.2,10633935.19,11156841.07,61103864.4,19174382.72,18.4
24850,61.2,10634422.87,11157364.16,61104494.03,19175154.32,18.4
24851,61.2,10635597.22,11158604.67,61105123.66,19175925.93,18.4
24852,61.2,10636717.63,11159752.26,61105753.29,19176697.53,18.4
24853,61.2,10637341.22,11160383.78,61106382.91,19177469.14,18.4
24854,61.2,10637973.52,11161024.24,61107012.54,19178240.74,18.4
24855,61.2,10639089.93,11162222.11,61107642.17,19179012.35,18.4
24856,61.2,10640062.71,11163232.06,61108271.8,19179783.95,18.4
24857,61.2,10640470.14,11163645.54,61108901.43,19180555.56,18.4
24858,61.2,10641682.63,11164868.39,61109531.06,19181327.16,18.4
24859,61.2,10642935.13,11166184.71,61110160.69,19182098.77,18.4
24860,61.2,10643430.15,11166723.2,61110790.32,19182870.37,18.4
24861,61.2,10643973.76,11167269.92,61111419.95,19183641.98,18.4
24862,61.2,10645108.88,11168438.59,61112049.58,19184413.58,18.4
24863,61.2,10646047.58,11169489.71,61112679.21,19185185.19,18.4
24864,61.2,10646544.28,11170037.59,61113308.84,19185956.79,18.4
24865,61.2,10647089.75,11170609.26,61113938.47,19186728.4,18.4
24866,61.2,10648219.49,11171763.49,61114568.1,19187500,18.4
24867,61.2,10648985.71,11172567.29,61115197.73,19188271.61,18.4
24868,61.2,10649428.97,11173027.82,61115827.36,19189043.21,18.4
24869,61.2,10650468.79,11174093,61116456.99,19189814.82,18.4
24870,61.2,10651743.23,11175414.84,61117086.62,19190586.42,18.4
24871,61.2,10652486.47,11176162.98,61117716.25,19191358.03,18.4
24872,61.2,10653027.13,11176716.07,61118345.88,19192129.63,18.4
24873,61.2,10654148.08,11177879.3,61118975.51,19192901.24,18.4
24874,61.2,10655160.78,11178908.19,61119605.14,19193672.84,18.4
24875,61.2,10655740.42,11179545.95,61120234.77,19194444.44,18.4
24876,61.2,10656275.98,11180324.2,61120864.4,19195216.05,18.4
24877,61.2,10657462.84,11181515.15,61121494.03,19195987.65,18.4
24878,61.2,10658245.44,11182350.13,61122123.66,19196759.26,18.4
24879,61.2,10658600.28,11182819.13,61122753.29,19197530.86,18.4
24880,61.2,10659790.14,11184048.05,61123382.91,19198302.47,18.4
24881,61.2,10661055.65,11185366.15,61124012.54,19199074.07,18.4
24882,61.2,10661579.58,11185897.97,61124642.17,19199845.68,18.4
24883,61.2,10662060.36,11186458.65,61125271.8,19200617.28,18.4
24884,61.2,10663207.88,11187641.56,61125901.43,19201388.89,18.4
24885,61.2,10664008.93,11188667.11,61126531.06,19202160.49,18.4
24886,61.2,10664316.75,11188992.76,61127160.69,19202932.1,18.4
24887,61.2,10665160.82,11189934.96,61127790.32,19203703.7,18.4
24888,61.2,10666304.28,11191110.09,61128419.95,19204475.31,18.4
24889,61.2,10666954.46,11191872.28,61129049.58,19205246.91,18.4
24890,61.2,10667336.34,11192283.93,61129679.21,19206018.52,18.4
24891,61.2,10668358.4,11193405.02,61130308.84,19206790.12,18.4
24892,61.2,10669642.82,11194761.42,61130938.47,19207561.73,18.4
24893,61.2,10670360.05,11195488.98,61131568.1,19208333.33,18.4
24894,61.2,10670923.34,11196063.47,61132197.73,19209104.94,18.4
24895,61.2,10672149.92,11197324.73,61132827.36,19209876.54,18.4
24896,61.2,10673098.18,11198314.73,61133456.99,19210648.15,18.4
24897,61.2,10673668.76,11198910.18,61134086.62,19211419.75,18.4
24898,61.2,10674489.93,11199744.69,61134716.25,19212191.36,18.4
24899,61.2,10675701.55,11200980.53,61135345.88,19212962.96,18.4
24900,61.2,10676502.78,11201800.39,61135975.51,19213734.57,18.4
24901,61.2,10676957.7,11202303.81,61136605.14,19214506.17,18.4
24902,61.2,10678210.93,11203584.63,61137234.77,19215277.78,18.4
24903,61.2,10679478.45,11204876.77,61137864.4,19216049.38,18.4
24904,61.2,10679976.26,11205401.49,61138494.03,19216820.99,18.4
24905,61.2,10680527.32,11205959.79,61139123.66,19217592.59,18.4
24906,61.2,10681722.73,11207170.57,61139753.29,19218364.2,18.4
24907,61.2,10682623.05,11208098.04,61140382.91,19219135.8,18.4
24908,61.2,10682943.04,11208457.75,61141012.54,19219907.41,18.4
24909,61.2,10683981.63,11209507.11,61141642.17,19220679.01,18.4
24910,61.2,10685031.18,11210655.1,61142271.8,19221450.62,18.4
24911,61.2,10685668.77,11211302.67,61142901.43,19222222.22,18.4
24912,61.2,10686130.95,11211773.26,61143531.06,19222993.83,18.4
24913,61.2,10687241,11212902.03,61144160.69,19223765.43,18.4
24914,61.2,10688377.92,11214217.33,61144790.32,19224537.04,18.4
24915,61.2,10689047.09,11214892.47,61145419.95,19225308.64,18.4
24916,61.2,10689606.6,11215470.56,61146049.58,19226080.25,18.4
24917,61.2,10690774.15,11216681.59,61146679.21,19226851.85,18.4
24918,61.2,10691744.42,11217660.28,61147308.84,19227623.46,18.4
24919,61.2,10692226.84,11218152.8,61147938.47,19228395.06,18.4
24920,61.2,10693161.74,11219129.93,61148568.1,19229166.67,18.4
24921,61.2,10694308.07,11220324.15,61149197.73,19229938.27,18.4
24922,61.2,10695009.09,11221114.46,61149827.36,19230709.88,18.4
24923,61.2,10695528.43,11221637.33,61150456.99,19231481.48,18.4
24924,61.2,10696787.39,11222935.48,61151086.62,19232253.09,18.4
24925,61.2,10698001.78,11224227.93,61151716.25,19233024.69,18.4
24926,61.2,10698508.48,11224810.01,61152345.88,19233796.3,18.4
24927,61.2,10699057.83,11225369.09,61152975.51,19234567.9,18.4
24928,61.2,10700173.95,11226547.12,61153605.14,19235339.51,18.4
24929,61.2,10701042.16,11227455.38,61154234.77,19236111.11,18.4
24930,61.2,10701481.76,11227911.7,61154864.4,19236882.72,18.4
24931,61.2,10702530.31,11228979.95,61155494.03,19237654.32,18.4
24932,61.2,10703753.79,11230283.25,61156123.66,19238425.93,18.4
24933,61.2,10704331.76,11230930.27,61156753.29,19239197.53,18.4
24934,61.2,10704791.59,11231432.57,61157382.91,19239969.14,18.4
24935,61.2,10705820.83,11232572.77,61158012.54,19240740.74,18.4
24936,61.2,10707064.4,11233842.81,61158642.17,19241512.35,18.4
24937,61.2,10707710.34,11234507.89,61159271.8,19242283.95,18.4
24938,61.2,10708272.51,11235112.73,61159901.43,19243055.56,18.4
24939,61.2,10709435.43,11236307.61,61160531.06,19243827.16,18.4
24940,61.2,10710287.37,11237226.13,61161160.69,19244598.77,18.4
24941,61.2,10710709.02,11237703.52,61161790.32,19245370.37,18.4
24942,61.2,10711682.93,11238717.06,61162419.95,19246141.98,18.4
24943,61.2,10712835.7,11239913.31,61163049.58,19246913.58,18.4
24944,61.2,10713570.68,11240674.39,61163679.21,19247685.19,18.4
24945,61.2,10714031.82,11241228.28,61164308.84,19248456.79,18.4
24946,61.2,10715283.94,11242533.39,61164938.47,19249228.4,18.4
24947,61.2,10716416.16,11243752.72,61165568.1,19250000,18.4
24948,61.2,10716848.18,11244199.27,61166197.73,19250771.61,18.4
24949,61.2,10717562.83,11244944.59,61166827.36,19251543.21,18.4
24950,61.2,10718722.01,11246141.1,61167456.99,19252314.82,18.4
24951,61.2,10719470.98,11247027.39,61168086.62,19253086.42,18.4
24952,61.2,10719809.18,11247471.85,61168716.25,19253858.03,18.4
24953,61.2,10720869.98,11248599.87,61169345.88,19254629.63,18.4
24954,61.2,10722153.87,11249920.07,61169975.51,19255401.24,18.4
24955,61.2,10722758.07,11250535.09,61170605.14,19256172.84,18.4
24956,61.2,10723235.71,11251064.04,61171234.77,19256944.44,18.4
24957,61.2,10724351.07,11252224.5,61171864.4,19257716.05,18.4
24958,61.2,10725524.19,11253455.95,61172494.03,19258487.65,18.4
24959,61.2,10726118.55,11254061.9,61173123.66,19259259.26,18.4
24960,61.2,10726774.64,11254736.74,61173753.29,19260030.86,18.4
24961,61.2,10727945,11255942.33,61174382.91,19260802.47,18.4
24962,61.2,10728668.01,11256749,61175012.54,19261574.07,18.4
24963,61.2,10729168.84,11257273.92,61175642.17,19262345.68,18.4
24964,61.2,10730118.35,11258253.07,61176271.8,19263117.28,18.4
24965,61.2,10731334.2,11259475.97,61176901.43,19263888.89,18.4
24966,61.2,10732078.69,11260240.68,61177531.06,19264660.49,18.4
24967,61.2,10732638.63,11260807.44,61178160.69,19265432.1,18.4
24968,61.2,10733887.16,11262117.84,61178790.32,19266203.7,18.4
24969,61.2,10734953.54,11263203.95,61179419.95,19266975.31,18.4
24970,61.2,10735300.63,11263643.67,61180049.58,19267746.91,18.4
24971,61.2,10736286.64,11264653.95,61180679.21,19268518.52,18.4
24972,61.2,10737466.2,11265839.23,61181308.84,19269290.12,18.4
24973,61.2,10738169.54,11266566.27,61181938.47,19270061.73,18.4
24974,61.2,10738649.21,11267083.12,61182568.1,19270833.33,18.4
24975,61.2,10739770.7,11268226.62,61183197.73,19271604.94,18.4
24976,61.2,10741120.74,11269592.6,61183827.36,19272376.54,18.4
24977,61.2,10741703.5,11270186.9,61184456.99,19273148.15,18.4
24978,61.2,10742203.74,11270726.27,61185086.62,19273919.75,18.4
24979,61.2,10743332.69,11271895.94,61185716.25,19274691.36,18.4
24980,61.2,10744385.29,11272991.69,61186345.88,19275462.96,18.4
24981,61.2,10744765.39,11273374.54,61186975.51,19276234.57,18.4
24982,61.2,10745575.58,11274288.31,61187605.14,19277006.17,18.4
24983,61.2,10746646.79,11275405.76,61188234.77,19277777.78,18.4
24984,61.2,10747317.94,11276161.58,61188864.4,19278549.38,18.4
24985,61.2,10747755.46,11276603.72,61189494.03,19279320.99,18.4
24986,61.2,10748729.12,11277593.6,61190123.66,19280092.59,18.4
24987,61.2,10749939.33,11278849.85,61190753.29,19280864.2,18.4
24988,61.2,10750617.64,11279615.56,61191382.91,19281635.8,18.4
24989,61.2,10751187.65,11280196.39,61192012.54,19282407.41,18.4
24990,61.2,10752433.91,11281520.81,61192642.17,19283179.01,18.4
24991,61.2,10753402.57,11282522.56,61193271.8,19283950.62,18.4
24992,61.2,10753815.65,11282949.74,61193901.43,19284722.22,18.4
24993,61.2,10754860.37,11284012.29,61194531.06,19285493.83,18.4
24994,61.2,10756021.41,11285196.72,61195160.69,19286265.43,18.4
24995,61.2,10756697.44,11285905.9,61195790.32,19287037.04,18.4
24996,61.2,10757237.43,11286460.34,61196419.95,19287808.64,18.4
24997,61.2,10758298.26,11287624.76,61197049.58,19288580.25,18.4
24998,61.2,10759623.79,11288979.94,61197679.21,19289351.85,18.4
24999,61.2,10760151.07,11289564.25,61198308.84,19290123.46,18.4
25000,61.2,10760671.55,11290095.29,61198938.47,19290895.06,18.4
25001,61.2,10761806.72,11291270.4,61199568.1,19291666.67,18.4
25002,61.2,10762641.97,11292158.8,61200197.73,19292438.27,18.4
25003,61.2,10763025.02,11292569.28,61200827.36,19293209.88,18.4
25004,61.2,10764030.54,11293642,61201456.99,19293981.48,18.4
25005,61.2,10765108.88,11294781.79,61202086.62,19294753.09,18.4
25006,61.2,10765801.57,11295484.76,61202716.25,19295524.69,18.4
25007,61.2,10766183.66,11295981.53,61203345.88,19296296.3,18.4
25008,61.2,10767147.69,11296971.62,61203975.51,19297067.9,18.4
25009,61.2,10768370.51,11298266.65,61204605.14,19297839.51,18.4
25010,61.2,10769025.87,11298950.93,61205234.77,19298611.11,18.4
25011,61.2,10769605.21,11299543.89,61205864.4,19299382.72,18.4
25012,61.2,10770923.21,11300877.1,61206494.03,19300154.32,18.4
25013,61.2,10771822.63,11301806.76,61207123.66,19300925.93,18.4
25014,61.2,10772121.66,11302239.42,61207753.29,19301697.53,18.4
25015,61.2,10773190.14,11303456.6,61208382.91,19302469.14,18.4
25016,61.2,10774348.32,11304645.67,61209012.54,19303240.74,18.4
25017,61.2,10775064.04,11305375.57,61209642.17,19304012.35,18.4
25018,61.2,10775564.15,11305945.26,61210271.8,19304783.95,18.4
25019,61.2,10776715.06,11307127.73,61210901.43,19305555.56,18.4
25020,61.2,10777997.09,11308481.46,61211531.06,19306327.16,18.4
25021,61.2,10778516.07,11309020.43,61212160.69,19307098.77,18.4
25022,61.2,10779024.46,11309559.89,61212790.32,19307870.37,18.4
25023,61.2,10780283.74,11310872.3,61213419.95,19308641.98,18.4
25024,61.2,10780899.57,11311622.42,61214049.58,19309413.58,18.4
25025,61.2,10781353.48,11312095.88,61214679.21,19310185.19,18.4
25026,61.2,10782431.86,11313201.61,61215308.84,19310956.79,18.4
25027,61.2,10783559,11314343.6,61215938.47,19311728.4,18.4
25028,61.2,10784149.94,11315025.11,61216568.1,19312500,18.4
25029,61.2,10784684.01,11315566.31,61217197.73,19313271.61,18.4
25030,61.2,10785641.31,11316563.67,61217827.36,19314043.21,18.4
25031,61.2,10786835.43,11317787.33,61218456.99,19314814.82,18.4
25032,61.2,10787479.47,11318456.86,61219086.62,19315586.42,18.4
25033,61.2,10788103.75,11319096.28,61219716.25,19316358.03,18.4
25034,61.2,10789428.49,11320440.82,61220345.88,19317129.63,18.4
25035,61.2,10790264.64,11321291.22,61220975.51,19317901.24,18.4
25036,61.2,10790739.22,11321781.65,61221605.14,19318672.84,18.4
25037,61.2,10791919.48,11323004.62,61222234.77,19319444.44,18.4
25038,61.2,10793072.08,11324194.84,61222864.4,19320216.05,18.4
25039,61.2,10793800.65,11324938.06,61223494.03,19320987.65,18.4
25040,61.2,10794347.5,11325522.37,61224123.66,19321759.26,18.4
25041,61.2,10795513.58,11326723.64,61224753.29,19322530.86,18.4
25042,61.2,10796719.02,11328012.6,61225382.91,19323302.47,18.4
25043,61.2,10797056.9,11328360.62,61226012.54,19324074.07,18.4
25044,61.2,10797790.13,11329101.6,61226642.17,19324845.68,18.4
25045,61.2,10799021.14,11330371.86,61227271.8,19325617.28,18.4
25046,61.2,10799726.95,11331098.93,61227901.43,19326388.89,18.4
25047,61.2,10800144.47,11331519.57,61228531.06,19327160.49,18.4
25048,61.2,10801331.23,11332722.4,61229160.69,19327932.1,18.4
25049,61.2,10802425.35,11333857.24,61229790.32,19328703.7,18.4
25050,61.2,10803065.36,11334545.14,61230419.95,19329475.31,18.4
25051,61.2,10803601.69,11335100.05,61231049.58,19330246.91,18.4
25052,61.2,10804587.8,11336103.91,61231679.21,19331018.52,18.4
25053,61.2,10805667.56,11337267.26,61232308.84,19331790.12,18.4
25054,61.2,10806242.32,11337885.83,61232938.47,19332561.73,18.4
25055,61.2,10806967.02,11338621.9,61233568.1,19333333.33,18.4
25056,61.2,10808281.02,11339999,61234197.73,19334104.94,18.4
25057,61.2,10809089.96,11340835.29,61234827.36,19334876.54,18.4
25058,61.2,10809597.5,11341360.19,61235456.99,19335648.15,18.4
25059,61.2,10810832.4,11342612.37,61236086.62,19336419.75,18.4
25060,61.2,10812002.92,11343814.91,61236716.25,19337191.36,18.4
25061,61.2,10812699.74,11344557.84,61237345.88,19337962.96,18.4
25062,61.2,10813262.93,11345142.83,61237975.51,19338734.57,18.4
25063,61.2,10814426.36,11346349.14,61238605.14,19339506.17,18.4
25064,61.2,10815597.7,11347536.2,61239234.77,19340277.78,18.4
25065,61.2,10815920.07,11347881.84,61239864.4,19341049.38,18.4
25066,61.2,10816787.78,11348865.55,61240494.03,19341820.99,18.4
25067,61.2,10817971.44,11350107.3,61241123.66,19342592.59,18.4
25068,61.2,10818516.2,11350687.85,61241753.29,19343364.2,18.4
25069,61.2,10818905.02,11351176.5,61242382.91,19344135.8,18.4
25070,61.2,10820069.96,11352391.74,61243012.54,19344907.41,18.4
25071,61.2,10821069.12,11353431.68,61243642.17,19345679.01,18.4
