# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
41100.000,75.000,41484.102,41484.102,45639628.286,317901.235,0.000
41200.000,75.000,41520.134,41520.134,45640399.891,318672.840,0.000
41300.000,75.000,41644.430,41644.430,45641171.495,319444.444,0.000
41400.000,75.000,41767.087,41767.087,45641943.100,320216.049,0.000
41500.000,75.000,41833.930,41833.930,45642714.705,320987.654,0.000
41600.000,75.000,41917.357,41917.357,45643486.310,321759.259,0.000
41700.000,75.000,42004.766,42004.766,45644257.915,322530.864,0.000
41800.000,75.000,42136.924,42136.924,45645029.520,323302.469,0.000
41900.000,75.000,42167.360,42167.360,45645801.125,324074.074,0.000
42000.000,75.000,42262.439,42262.439,45646572.730,324845.679,0.000
42100.000,75.000,42436.506,42436.506,45647344.335,325617.284,0.000
42200.000,75.000,42518.798,42518.798,45648115.940,326388.889,0.000
42300.000,75.000,42581.010,42581.010,45648887.545,327160.494,0.000
42400.000,75.000,42758.072,42758.072,45649659.150,327932.099,0.000
42500.000,75.000,42869.189,42869.189,45650430.755,328703.704,0.000
42600.000,75.000,43010.712,43010.712,45651202.360,329475.309,0.000
42700.000,75.000,43069.095,43069.095,45651973.965,330246.914,0.000
42800.000,75.000,43195.882,43195.882,45652745.570,331018.519,0.000
42900.000,75.000,43332.761,43332.761,45653517.175,331790.123,0.000
43000.000,75.000,43365.612,43365.612,45654288.779,332561.728,0.000
43100.000,75.000,43444.508,43444.508,45655060.384,333333.333,0.000
43200.000,75.000,43641.412,43641.412,45655831.989,334104.938,0.000
43300.000,75.000,43695.754,43695.754,45656603.594,334876.543,0.000
43400.000,75.000,43772.535,43772.535,45657375.199,335648.148,0.000
43500.000,75.000,43860.600,43860.600,45658146.804,336419.753,0.000
43600.000,75.000,44046.259,44046.259,45658918.409,337191.358,0.000
43700.000,75.000,44094.603,44094.603,45659690.014,337962.963,0.000
43800.000,75.000,44172.363,44172.363,45660461.619,338734.568,0.000
43900.000,75.000,44410.042,44410.042,45661233.224,339506.173,0.000
44000.000,75.000,44545.864,44545.864,45662004.829,340277.778,0.000
44100.000,75.000,44593.080,44593.080,45662776.434,341049.383,0.000
44200.000,75.000,44657.104,44657.104,45663548.039,341820.988,0.000
44300.000,75.000,44798.677,44798.677,45664319.644,342592.593,0.000
44400.000,75.000,44865.066,44865.066,45665091.249,343364.198,0.000
44500.000,75.000,44892.060,44892.060,45665862.854,344135.802,0.000
44600.000,75.000,45032.406,45032.406,45666634.458,344907.407,0.000
44700.000,75.000,45187.582,45187.582,45667406.063,345679.012,0.000
44800.000,75.000,45242.845,45242.845,45668177.668,346450.617,0.000
44900.000,75.000,45287.974,45287.974,45668949.273,347222.222,0.000
45000.000,75.000,45456.856,45456.856,45669720.878,347993.827,0.000
45100.000,75.000,45594.566,45594.566,45670492.483,348765.432,0.000
45200.000,75.000,45642.745,45642.745,45671264.088,349537.037,0.000
45300.000,75.000,45731.259,45731.259,45672035.693,350308.642,0.000
45400.000,75.000,45860.609,45860.609,45672807.298,351080.247,0.000
45500.000,75.000,45963.856,45963.856,45673578.903,351851.852,0.000
45600.000,75.000,45994.367,45994.367,45674350.508,352623.457,0.000
45700.000,75.000,46147.508,46147.508,45675122.113,353395.062,0.000
45800.000,75.000,46318.687,46318.687,45675893.718,354166.667,0.000
45900.000,75.000,46351.364,46351.364,45676665.323,354938.272,0.000
46000.000,75.000,46418.543,46418.543,45677436.928,355709.877,0.000
46100.000,75.000,46589.113,46589.113,45678208.533,356481.481,0.000
46200.000,75.000,46708.031,46708.031,45678980.138,357253.086,0.000
46300.000,75.000,46741.224,46741.224,45679751.742,358024.691,0.000
46400.000,75.000,46845.245,46845.245,45680523.347,358796.296,0.000
46500.000,75.000,47049.745,47049.745,45681294.952,359567.901,0.000
46600.000,75.000,47112.131,47112.131,45682066.557,360339.506,0.000
46700.000,75.000,47168.645,47168.645,45682838.162,361111.111,0.000
46800.000,75.000,47281.189,47281.189,45683609.767,361882.716,0.000
46900.000,75.000,47377.910,47377.910,45684381.372,362654.321,0.000
47000.000,75.000,47444.069,47444.069,45685152.977,363425.926,0.000
47100.000,75.000,47507.752,47507.752,45685924.582,364197.531,0.000
47200.000,75.000,47631.147,47631.147,45686696.187,364969.136,0.000
47300.000,75.000,47740.372,47740.372,45687467.792,365740.741,0.000
47400.000,75.000,47781.490,47781.490,45688239.397,366512.346,0.000
47500.000,75.000,47929.269,47929.269,45689011.002,367283.951,0.000
47600.000,75.000,48048.630,48048.630,45689782.607,368055.556,0.000
47700.000,75.000,48207.581,48207.581,45690554.212,368827.160,0.000
47800.000,75.000,48257.510,48257.510,45691325.817,369598.765,0.000
47900.000,75.000,48365.351,48365.351,45692097.422,370370.370,0.000
48000.000,75.000,48826.750,48826.750,45692869.026,371141.975,0.000
48100.000,75.000,48884.792,48884.792,45693640.631,371913.580,0.000
48200.000,75.000,48968.546,48968.546,45694412.236,372685.185,0.000
48300.000,75.000,49069.430,49069.430,45695183.841,373456.790,0.000
48400.000,75.000,49231.249,49231.249,45695955.446,374228.395,0.000
48500.000,75.000,49271.155,49271.155,45696727.051,375000.000,0.000
48600.000,75.000,49342.186,49342.186,45697498.656,375771.605,0.000
48700.000,75.000,49503.003,49503.003,45698270.261,376543.210,0.000
48800.000,75.000,49545.084,49545.084,45699041.866,377314.815,0.000
48900.000,75.000,49593.457,49593.457,45699813.471,378086.420,0.000
49000.000,75.000,49816.462,49816.462,45700585.076,378858.025,0.000
49100.000,75.000,49915.671,49915.671,45701356.681,379629.630,0.000
49200.000,75.000,49991.047,49991.047,45702128.286,380401.235,0.000
49300.000,75.000,50050.333,50050.333,45702899.891,381172.840,0.000
49400.000,75.000,50177.759,50177.759,45703671.496,381944.444,0.000
49500.000,75.000,50266.286,50266.286,45704443.101,382716.049,0.000
49600.000,75.000,50312.648,50312.648,45705214.706,383487.654,0.000
49700.000,75.000,50447.588,50447.588,45705986.310,384259.259,0.000
49800.000,75.000,50564.720,50564.720,45706757.915,385030.864,0.000
49900.000,75.000,50667.916,50667.916,45707529.520,385802.469,0.000
50000.000,75.000,50737.755,50737.755,45708301.125,386574.074,0.000
50100.000,75.000,50872.172,50872.172,45709072.730,387345.679,0.000
50200.000,75.000,51029.494,51029.494,45709844.335,388117.284,0.000
50300.000,75.000,51064.168,51064.168,45710615.940,388888.889,0.000
50400.000,75.000,51121.951,51121.951,45711387.545,389660.494,0.000
50500.000,75.000,51553.887,51553.887,45712159.150,390432.099,0.000
50600.000,75.000,51603.426,51603.426,45712930.755,391203.704,0.000
50700.000,75.000,51633.335,51633.335,45713702.360,391975.309,0.000
50800.000,75.000,51767.836,51767.836,45714473.965,392746.914,0.000
50900.000,75.000,51943.261,51943.261,45715245.570,393518.519,0.000
51000.000,75.000,51982.324,51982.324,45716017.175,394290.123,0.000
51100.000,75.000,52022.519,52022.519,45716788.780,395061.728,0.000
51200.000,75.000,52158.207,52158.207,45717560.385,395833.333,0.000
51300.000,75.000,52259.383,52259.383,45718331.989,396604.938,0.000
51400.000,75.000,52274.386,52274.386,45719103.594,397376.543,0.000
51500.000,75.000,52337.660,52337.660,45719875.199,398148.148,0.000
51600.000,75.000,52453.041,52453.041,45720646.804,398919.753,0.000
51700.000,75.000,52535.838,52535.838,45721418.409,399691.358,0.000
51800.000,75.000,52562.140,52562.140,45722190.014,400462.963,0.000
51900.000,75.000,52676.947,52676.947,45722961.619,401234.568,0.000
52000.000,75.000,52794.987,52794.987,45723733.224,402006.173,0.000
52100.000,75.000,53020.028,53020.028,45724504.829,402777.778,0.000
52200.000,75.000,53078.454,53078.454,45725276.434,403549.383,0.000
52300.000,75.000,53242.019,53242.019,45726048.039,404320.988,0.000
52400.000,75.000,53343.712,53343.712,45726819.644,405092.593,0.000
52500.000,75.000,53383.131,53383.131,45727591.249,405864.198,0.000
52600.000,75.000,53474.945,53474.945,45728362.854,406635.802,0.000
52700.000,75.000,53605.656,53605.656,45729134.459,407407.407,0.000
52800.000,75.000,53656.885,53656.885,45729906.064,408179.012,0.000
52900.000,75.000,53692.037,53692.037,45730677.669,408950.617,0.000
53000.000,75.000,53786.730,53786.730,45731449.273,409722.222,0.000
53100.000,75.000,53994.332,53994.332,45732220.878,410493.827,0.000
53200.000,75.000,54064.339,54064.339,45732992.483,411265.432,0.000
53300.000,75.000,54121.396,54121.396,45733764.088,412037.037,0.000
53400.000,75.000,54243.506,54243.506,45734535.693,412808.642,0.000
53500.000,75.000,54342.685,54342.685,45735307.298,413580.247,0.000
53600.000,75.000,54386.734,54386.734,45736078.903,414351.852,0.000
53700.000,75.000,54485.438,54485.438,45736850.508,415123.457,0.000
53800.000,75.000,54631.572,54631.572,45737622.113,415895.062,0.000
53900.000,75.000,54686.169,54686.169,45738393.718,416666.667,0.000
54000.000,75.000,54725.628,54725.628,45739165.323,417438.272,0.000
54100.000,75.000,54878.420,54878.420,45739936.928,418209.877,0.000
54200.000,75.000,55001.077,55001.077,45740708.533,418981.481,0.000
54300.000,75.000,55058.546,55058.546,45741480.138,419753.086,0.000
54400.000,75.000,55138.404,55138.404,45742251.743,420524.691,0.000
54500.000,75.000,55245.822,55245.822,45743023.348,421296.296,0.000
54600.000,75.000,55529.407,55529.407,45743794.953,422067.901,0.000
54700.000,75.000,55562.905,55562.905,45744566.557,422839.506,0.000
54800.000,75.000,55629.419,55629.419,45745338.162,423611.111,0.000
54900.000,75.000,55967.124,55967.124,45746109.767,424382.716,0.000
55000.000,75.000,56056.630,56056.630,45746881.372,425154.321,0.000
55100.000,75.000,56124.275,56124.275,45747652.977,425925.926,0.000
55200.000,75.000,56194.140,56194.140,45748424.582,426697.531,0.000
55300.000,75.000,56324.985,56324.985,45749196.187,427469.136,0.000
55400.000,75.000,56359.243,56359.243,45749967.792,428240.741,0.000
55500.000,75.000,56428.137,56428.137,45750739.397,429012.346,0.000
55600.000,75.000,56615.073,56615.073,45751511.002,429783.951,0.000
55700.000,75.000,56724.427,56724.427,45752282.607,430555.556,0.000
55800.000,75.000,56757.599,56757.599,45753054.212,431327.160,0.000
55900.000,75.000,56891.960,56891.960,45753825.817,432098.765,0.000
56000.000,75.000,57025.083,57025.083,45754597.422,432870.370,0.000
56100.000,75.000,57075.354,57075.354,45755369.027,433641.975,0.000
56200.000,75.000,57118.184,57118.184,45756140.632,434413.580,0.000
56300.000,75.000,57225.766,57225.766,45756912.237,435185.185,0.000
56400.000,75.000,57341.647,57341.647,45757683.841,435956.790,0.000
56500.000,75.000,57396.841,57396.841,45758455.446,436728.395,0.000
56600.000,75.000,57471.717,57471.717,45759227.051,437500.000,0.000
56700.000,75.000,57636.873,57636.873,45759998.656,438271.605,0.000
56800.000,75.000,57724.450,57724.450,45760770.261,439043.210,0.000
56900.000,75.000,57777.765,57777.765,45761541.866,439814.815,0.000
57000.000,75.000,57895.130,57895.130,45762313.471,440586.420,0.000
57100.000,75.000,58146.280,58146.280,45763085.076,441358.025,0.000
57200.000,75.000,58190.879,58190.879,45763856.681,442129.630,0.000
57300.000,75.000,58220.927,58220.927,45764628.286,442901.235,0.000
57400.000,75.000,58368.754,58368.754,45765399.891,443672.840,0.000
57500.000,75.000,58485.336,58485.336,45766171.496,444444.444,0.000
57600.000,75.000,58515.612,58515.612,45766943.101,445216.049,0.000
57700.000,75.000,58611.632,58611.632,45767714.706,445987.654,0.000
57800.000,75.000,58740.220,58740.220,45768486.311,446759.259,0.000
57900.000,75.000,58808.735,58808.735,45769257.916,447530.864,0.000
58000.000,75.000,58890.966,58890.966,45770029.520,448302.469,0.000
58100.000,75.000,58997.673,58997.673,45770801.125,449074.074,0.000
58200.000,75.000,59148.550,59148.550,45771572.730,449845.679,0.000
58300.000,75.000,59202.048,59202.048,45772344.335,450617.284,0.000
58400.000,75.000,59245.439,59245.439,45773115.940,451388.889,0.000
58500.000,75.000,59400.871,59400.871,45773887.545,452160.494,0.000
58600.000,75.000,59506.552,59506.552,45774659.150,452932.099,0.000
58700.000,75.000,59575.337,59575.337,45775430.755,453703.704,0.000
58800.000,75.000,59642.139,59642.139,45776202.360,454475.309,0.000
58900.000,75.000,59753.427,59753.427,45776973.965,455246.914,0.000
59000.000,75.000,60002.392,60002.392,45777745.570,456018.519,0.000
59100.000,75.000,60039.137,60039.137,45778517.175,456790.123,0.000
59200.000,75.000,60169.462,60169.462,45779288.780,457561.728,0.000
59300.000,75.000,60278.062,60278.062,45780060.385,458333.333,0.000
59400.000,75.000,60336.659,60336.659,45780831.990,459104.938,0.000
59500.000,75.000,60394.537,60394.537,45781603.595,459876.543,0.000
59600.000,75.000,60486.866,60486.866,45782375.200,460648.148,0.000
59700.000,75.000,60707.435,60707.435,45783146.804,461419.753,0.000
59800.000,75.000,60738.172,60738.172,45783918.409,462191.358,0.000
59900.000,75.000,60799.166,60799.166,45784690.014,462962.963,0.000
60000.000,75.000,60913.524,60913.524,45785461.619,463734.568,0.000
60100.000,75.000,61010.358,61010.358,45786233.224,464506.173,0.000
60200.000,75.000,61054.538,61054.538,45787004.829,465277.778,0.000
60300.000,75.000,61148.310,61148.310,45787776.434,466049.383,0.000
60400.000,75.000,61270.483,61270.483,45788548.039,466820.988,0.000
60500.000,75.000,61332.002,61332.002,45789319.644,467592.593,0.000
60600.000,75.000,61391.930,61391.930,45790091.249,468364.198,0.000
60700.000,75.000,61538.180,61538.180,45790862.854,469135.802,0.000
60800.000,75.000,61639.750,61639.750,45791634.459,469907.407,0.000
60900.000,75.000,61681.327,61681.327,45792406.064,470679.012,0.000
61000.000,75.000,61771.168,61771.168,45793177.669,471450.617,0.000
61100.000,75.000,61900.531,61900.531,45793949.274,472222.222,0.000
61200.000,75.000,62077.695,62077.695,45794720.879,472993.827,0.000
61300.000,75.000,62101.786,62101.786,45795492.484,473765.432,0.000
61400.000,75.000,62163.670,62163.670,45796264.088,474537.037,0.000
61500.000,75.000,62263.721,62263.721,45797035.693,475308.642,0.000
61600.000,75.000,62330.387,62330.387,45797807.298,476080.247,0.000
61700.000,75.000,62377.505,62377.505,45798578.903,476851.852,0.000
61800.000,75.000,62531.764,62531.764,45799350.508,477623.457,0.000
61900.000,75.000,62642.800,62642.800,45800122.113,478395.062,0.000
62000.000,75.000,62666.932,62666.932,45800893.718,479166.667,0.000
62100.000,75.000,62768.352,62768.352,45801665.323,479938.272,0.000
62200.000,75.000,62863.513,62863.513,45802436.928,480709.877,0.000
62300.000,75.000,62914.415,62914.415,45803208.533,481481.481,0.000
62400.000,75.000,62946.785,62946.785,45803980.138,482253.086,0.000
62500.000,75.000,63125.188,63125.188,45804751.743,483024.691,0.000
62600.000,75.000,63241.063,63241.063,45805523.348,483796.296,0.000
62700.000,75.000,63312.937,63312.937,45806294.953,484567.901,0.000
62800.000,75.000,63408.610,63408.610,45807066.558,485339.506,0.000
62900.000,75.000,63536.874,63536.874,45807838.163,486111.111,0.000
63000.000,75.000,63642.120,63642.120,45808609.768,486882.716,0.000
63100.000,75.000,63687.307,63687.307,45809381.372,487654.321,0.000
63200.000,75.000,63821.941,63821.941,45810152.977,488425.926,0.000
63300.000,75.000,63999.527,63999.527,45810924.582,489197.531,0.000
63400.000,75.000,64123.062,64123.062,45811696.187,489969.136,0.000
63500.000,75.000,64164.892,64164.892,45812467.792,490740.741,0.000
63600.000,75.000,64289.225,64289.225,45813239.397,491512.346,0.000
63700.000,75.000,64480.193,64480.193,45814011.002,492283.951,0.000
63800.000,75.000,64505.667,64505.667,45814782.607,493055.556,0.000
63900.000,75.000,64571.499,64571.499,45815554.212,493827.160,0.000
64000.000,75.000,64803.882,64803.882,45816325.817,494598.765,0.000
64100.000,75.000,64901.492,64901.492,45817097.422,495370.370,0.000
64200.000,75.000,64952.097,64952.097,45817869.027,496141.975,0.000
64300.000,75.000,65084.392,65084.392,45818640.632,496913.580,0.000
64400.000,75.000,65230.879,65230.879,45819412.237,497685.185,0.000
64500.000,75.000,65279.961,65279.961,45820183.842,498456.790,0.000
64600.000,75.000,65374.487,65374.487,45820955.447,499228.395,0.000
64700.000,75.000,65502.327,65502.327,45821727.051,500000.000,0.000
64800.000,75.000,65609.721,65609.721,45822498.656,500771.605,0.000
64900.000,75.000,65646.696,65646.696,45823270.261,501543.210,0.000
65000.000,75.000,65722.164,65722.164,45824041.866,502314.815,0.000
65100.000,75.000,65881.448,65881.448,45824813.471,503086.420,0.000
65200.000,75.000,65968.470,65968.470,45825585.076,503858.025,0.000
65300.000,75.000,66050.881,66050.881,45826356.681,504629.630,0.000
65400.000,75.000,66234.851,66234.851,45827128.286,505401.235,0.000
65500.000,75.000,66343.401,66343.401,45827899.891,506172.839,0.000
65600.000,75.000,66406.197,66406.197,45828671.496,506944.444,0.000
65700.000,75.000,66454.074,66454.074,45829443.101,507716.049,0.000
65800.000,75.000,66559.700,66559.700,45830214.706,508487.654,0.000
65900.000,75.000,66667.856,66667.856,45830986.311,509259.259,0.000
66000.000,75.000,66721.968,66721.968,45831757.916,510030.864,0.000
66100.000,75.000,66776.933,66776.933,45832529.521,510802.469,0.000
66200.000,75.000,67008.861,67008.861,45833301.126,511574.074,0.000
66300.000,75.000,67081.367,67081.367,45834072.731,512345.679,0.000
66400.000,75.000,67130.887,67130.887,45834844.335,513117.284,0.000
66500.000,75.000,67225.922,67225.922,45835615.940,513888.889,0.000
66600.000,75.000,67462.122,67462.122,45836387.545,514660.494,0.000
66700.000,75.000,67514.497,67514.497,45837159.150,515432.099,0.000
66800.000,75.000,67559.980,67559.980,45837930.755,516203.704,0.000
66900.000,75.000,67840.605,67840.605,45838702.360,516975.309,0.000
67000.000,75.000,67952.267,67952.267,45839473.965,517746.914,0.000
67100.000,75.000,67995.567,67995.567,45840245.570,518518.519,0.000
67200.000,75.000,68059.766,68059.766,45841017.175,519290.123,0.000
67300.000,75.000,68250.884,68250.884,45841788.780,520061.728,0.000
67400.000,75.000,68390.156,68390.156,45842560.385,520833.333,0.000
67500.000,75.000,68476.967,68476.967,45843331.990,521604.938,0.000
67600.000,75.000,68617.951,68617.951,45844103.595,522376.543,0.000
67700.000,75.000,68769.370,68769.370,45844875.200,523148.148,0.000
67800.000,75.000,68833.635,68833.635,45845646.805,523919.753,0.000
